trial	start	end	x	y	mad.x	mad.y	peak.vx	peak.vy	dur	event	participant
1	38992	39068	1147.93	498.85	10.926761999999838	13.788180000000017	12.395000000000095	-13.990000000000009	76	fixation	95
1	39072	39272	1153.83	520.5450000000001	8.354450999999987	10.326309000000046	-18.925000000000068	18.139999999999986	200	fixation	95
1	39276	39360	1150.49	528.32	6.745829999999932	6.330701999999973	9.794999999999959	-17.96999999999997	84	fixation	95
1	39384	39440	943.875	415.365	4.662776999999973	6.449309999999991	-13.254999999999995	28.755000000000024	56	fixation	95
1	39444	39596	940.63	424.845	5.64129300000001	25.055939999999964	14.214999999999975	16.004999999999995	152	fixation	95
1	39608	39736	796.78	452.72	4.366256999999905	18.310110000000076	5.1200000000000045	-24.204999999999984	128	fixation	95
1	39924	39936	836.21	391.57	9.192119999999898	1.9570319999999897	6.984999999999957	19.460000000000008	12	fixation	95
1	39944	40016	859.065	455.59000000000003	5.426316000000121	27.48740400000003	-9.129999999999995	-26.50999999999999	72	fixation	95
1	40040	40056	794.34	468.92	3.017091000000037	10.622828999999987	-39.360000000000014	-18.875	16	fixation	95
1	40080	40112	848.625	502.08	5.663531999999989	25.90102200000004	5.639999999999986	-23.160000000000025	32	fixation	95
1	40120	40132	804.1	511.01	8.836295999999885	2.0608139999999797	-7.934999999999945	-4.555000000000007	12	fixation	95
1	40144	40200	845.835	500.515	16.87198799999999	10.622828999999987	10.110000000000014	-14.840000000000003	56	fixation	95
1	40236	40268	823.44	543.28	3.43963199999999	17.398310999999936	3.954999999999984	25.71999999999997	32	fixation	95
1	40292	40376	829.43	543.05	7.338870000000067	21.61630799999989	422.075	259.41	84	fixation	95
1	40380	40492	828.865	529.84	13.462007999999976	13.639919999999982	-414.185	-265.355	112	fixation	95
1	40512	40720	831.8050000000001	515.69	10.741436999999921	39.792983999999876	-11.190000000000055	26.904999999999973	208	fixation	95
1	40736	40924	870.11	511.3	7.057175999999986	17.657766000000038	-13.099999999999966	-23.629999999999995	188	fixation	95
1	40928	41128	866.8	516.98	16.152927000000055	25.53778500000003	-14.495000000000005	-27.860000000000014	200	fixation	95
1	41132	41196	816.495	491.655	2.0311619999999224	17.65035299999996	17.279999999999973	-25.170000000000016	64	fixation	95
1	41208	41244	815.65	507.95	2.4907679999999255	17.731895999999967	5.03000000000003	-25.064999999999998	36	fixation	95
1	41256	41320	819.5799999999999	507.03499999999997	1.8680759999999863	6.115724999999999	7.170000000000016	20.53	64	fixation	95
1	41332	41476	795.485	382.24	8.080169999999983	14.218133999999962	6.354999999999961	-19.710000000000008	144	fixation	95
1	41492	41540	804.87	411.97	1.430709000000047	18.732650999999986	-26.319999999999993	-17.370000000000005	48	fixation	95
1	41544	41576	801.38	409.09000000000003	6.75324300000001	18.117371999999996	28.27000000000004	-23.400000000000006	32	fixation	95
1	41580	41700	809.01	452.28499999999997	3.2987850000000334	21.260484000000005	-4.524999999999977	-27.330000000000013	120	fixation	95
1	41716	41724	803.7950000000001	459.43	2.824353000000044	12.023886000000019	-1.8949999999999818	-13.76000000000002	8	fixation	95
1	41732	41984	796.26	375.9	7.338870000000067	12.35005800000006	-8.180000000000007	22.150000000000006	252	fixation	95
1	41992	42004	817.39	440.84	3.4099799999999325	5.100143999999997	-5.4599999999999795	18.905	12	fixation	95
1	42044	42052	842.14	357.82500000000005	0.32617200000004043	10.593177000000015	3.4399999999999977	-5.585000000000008	8	fixation	95
1	42072	42084	806.27	470.88	0.42995399999994605	0.7857780000000438	-5.170000000000016	-10.134999999999991	12	fixation	95
1	42120	42128	832.2850000000001	430.495	7.1535449999999825	21.920240999999994	4.144999999999982	-12.439999999999998	8	fixation	95
1	42140	42228	812.74	456.14	3.39515400000003	24.618572999999984	14.745000000000005	14.530000000000001	88	fixation	95
1	42236	42244	818.84	539.3050000000001	0.37065	3.8325209999999696	-2.5500000000000114	9.125	8	fixation	95
1	42256	42320	822.21	478.18	4.781385000000033	18.688173000000027	14.79000000000002	-26.329999999999984	64	fixation	95
1	42396	42408	882.21	638.87	0.770951999999973	0.16308600000002021	-2.7450000000000045	-6.975000000000023	12	fixation	95
1	42416	42448	858.095	620.675	3.12828600000002	2.5278330000000606	-4.194999999999993	-7.6299999999999955	32	fixation	95
1	42456	42468	895.43	629.87	1.4677740000000135	4.5515820000000735	-1.5299999999999727	-4.574999999999989	12	fixation	95
1	42496	42540	854.6	615.06	3.306198000000027	3.098634000000047	-20.019999999999982	-9.95999999999998	44	fixation	95
1	42544	42560	855.415	612.775	1.74946800000001	0.6819960000000539	21.090000000000032	-11.715000000000032	16	fixation	95
1	42564	42596	859.105	614.0699999999999	2.2461389999999795	3.825107999999892	16.100000000000023	23.69999999999999	32	fixation	95
1	42600	42636	856.25	615.43	3.12828600000002	6.1527900000001345	4.410000000000025	-26.370000000000005	36	fixation	95
1	42668	42680	854.26	628.52	2.8021139999999796	7.027524000000013	-37.245000000000005	-18.600000000000023	12	fixation	95
1	42692	42704	866.05	671.81	8.747339999999966	0.014825999999986515	22.90500000000003	-6.734999999999957	12	fixation	95
1	42712	42724	896.3	656.09	2.3128560000000875	0.4596060000000876	-7.84499999999997	-8.425000000000011	12	fixation	95
1	42732	42740	904.335	735.45	1.0452329999999763	2.9058959999999696	-5.140000000000043	-3.009999999999991	8	fixation	95
1	42748	42848	888.96	690.57	6.271398000000026	1.9718580000000605	7.770000000000039	3.2600000000000477	100	fixation	95
1	42864	42900	857.61	667.36	5.88592200000004	1.8680759999999863	-4.829999999999984	5.444999999999993	36	fixation	95
1	42908	42916	909.235	638.26	3.135699000000013	15.166998000000026	-2.7200000000000273	3.5400000000000205	8	fixation	95
1	42924	42944	862.36	666.91	3.0838080000000607	3.350675999999986	8.629999999999995	3.4350000000000023	20	fixation	95
1	42952	42960	892.0350000000001	624.385	2.1720089999999628	0.7635389999999798	3.6649999999999636	-4.134999999999991	8	fixation	95
1	42980	43008	914.48	660.83	8.732513999999979	6.864437999999993	-16.920000000000016	96.42000000000002	28	fixation	95
1	43036	43096	877.73	653.94	9.147642000000108	8.02086600000012	-4.09499999999997	34.110000000000014	60	fixation	95
1	43108	43128	936.58	657.48	14.232959999999863	8.243256000000088	14.954999999999984	-5.410000000000025	20	fixation	95
1	43136	43152	885.9549999999999	641.7149999999999	2.1349439999999964	11.201043000000094	-4.545000000000016	24.164999999999964	16	fixation	95
1	43164	43208	860.44	645.75	8.169126000000155	3.1431120000000066	7.670000000000016	-14.769999999999982	44	fixation	95
1	43228	43240	872.29	656.58	8.035692000000108	1.260209999999865	-18.095000000000027	16.92999999999995	12	fixation	95
1	43292	43300	875.165	652.87	2.9133089999999626	2.5352460000000536	-2.144999999999982	6.640000000000043	8	fixation	95
1	43316	43328	871.57	656.14	6.019356000000087	5.88592200000004	-6.215000000000032	8.995000000000005	12	fixation	95
1	43352	43364	830.97	632.19	4.729494000000081	2.060814000000148	-13.394999999999982	2.464999999999975	12	fixation	95
1	43372	43428	778.835	610.155	12.194384999999949	7.0497629999999925	6.6299999999999955	13.33499999999998	56	fixation	95
1	43564	43572	852.725	631.2249999999999	1.8903149999999662	0.9859290000000303	4.269999999999982	-4.045000000000016	8	fixation	95
1	43608	43616	842.965	657.47	4.647950999999987	2.2387259999999864	2.7199999999999704	-4.0049999999999955	8	fixation	95
1	43628	43636	815.265	590.9200000000001	0.6004529999999595	0.4892579999999764	3.0149999999999864	-4.925000000000011	8	fixation	95
1	43672	43684	809.6	602.26	7.487130000000101	16.353077999999957	12.925000000000011	30.33499999999998	12	fixation	95
1	43816	43840	862.1500000000001	602.645	6.723591000000036	32.71356899999999	10.169999999999959	26.974999999999966	24	fixation	95
1	43852	43876	911.2	616.665	3.721325999999986	11.504975999999902	-4.365000000000009	7.75	24	fixation	95
1	43892	43904	917.81	616.81	0.014826000000155068	1.571555999999919	1.2650000000000432	3.1999999999999886	12	fixation	95
1	43956	43996	902.005	618.86	4.699842000000023	9.451575	17.91500000000002	-14.745000000000005	40	fixation	95
1	44020	44028	888.23	572.655	4.477451999999973	1.0452329999999763	-3.884999999999991	-2.6649999999999636	8	fixation	95
1	44040	44056	917.74	643.96	3.0541560000000034	2.253551999999973	-3.410000000000025	-4.764999999999986	16	fixation	95
1	44080	44092	912.41	614.01	3.765803999999946	12.661403999999946	-4.509999999999991	-75.845	12	fixation	95
1	44120	44148	887.99	600.79	2.8021139999999796	4.388495999999885	-4.319999999999993	9	28	fixation	95
1	44156	44184	942.57	664.92	4.35884400000008	8.969730000000101	-8.089999999999975	-8.96999999999997	28	fixation	95
1	44192	44220	904.62	621.01	2.105291999999939	6.983046000000053	3.9499999999999886	-24.220000000000027	28	fixation	95
1	44256	44268	913.04	628.91	3.3210240000000133	2.0459879999999933	-13.185000000000002	-22.745000000000005	12	fixation	95
1	44308	44320	919.57	618.54	6.449310000000033	1.171253999999946	-21.02000000000004	28.689999999999998	12	fixation	95
1	44336	44348	940.99	661.42	9.785160000000033	9.5627699999999	20.32499999999999	-10.205000000000041	12	fixation	95
1	44352	44388	936.27	663.79	5.589401999999973	10.674720000000066	-15.59499999999997	13.204999999999984	36	fixation	95
1	44404	44504	924.86	681.13	8.376689999999966	2.6093759999999864	14.264999999999986	-4.625	100	fixation	95
1	44512	44544	939.015	664.72	6.115724999999999	4.929645000000067	24.904999999999973	-10.979999999999961	32	fixation	95
1	44556	44572	941.755	681.035	1.349166000000037	5.240990999999952	-1.5749999999999886	-8.634999999999991	16	fixation	95
1	44624	44632	930.245	605.73	6.619809000000047	4.877753999999946	-2.855000000000018	5.345000000000027	8	fixation	95
1	44644	44668	954.0699999999999	663.04	5.530098000000111	10.422678000000044	34.71500000000003	-10.800000000000011	24	fixation	95
1	44680	44704	954.7	680.28	1.1786669999999393	3.780630000000017	-3.284999999999968	-28.935000000000002	24	fixation	95
1	44724	44736	880.32	671.75	0.6523440000000809	5.782139999999966	-2.1899999999999977	3.8700000000000045	12	fixation	95
1	44760	44812	949.86	669.67	2.861418000000094	5.72283600000002	23.569999999999993	22.349999999999966	52	fixation	95
1	44816	44828	940.4	681.57	11.920104000000114	3.098634000000047	-16.94999999999999	-35.39999999999998	12	fixation	95
1	44844	44856	872.17	653.19	4.032672000000041	3.6768480000000268	22.54000000000002	6.340000000000032	12	fixation	95
1	44864	44884	939.02	656.88	1.0229939999999123	1.9718580000000605	21.845000000000027	19.32499999999999	20	fixation	95
1	44896	44928	886.5250000000001	660.985	5.834031000000172	3.854759999999949	-9.904999999999973	40.56	32	fixation	95
1	44960	44972	896.77	611.58	0.17791200000000673	44.40387000000006	0.8149999999999977	14.975000000000023	12	fixation	95
1	44980	44992	942.59	670.38	1.2898620000000067	0.3113460000000539	1.2350000000000136	-1.0249999999999773	12	fixation	95
1	45004	45040	893.2	685.94	5.900748000000027	3.647196000000054	5.160000000000025	5.464999999999975	36	fixation	95
1	45060	45072	865.11	694.86	0.28169399999991235	5.174274000000013	5.480000000000018	1.9800000000000182	12	fixation	95
1	45080	45112	916.25	690.0450000000001	2.2313130000000774	2.2535520000000573	3.3350000000000364	-3.1749999999999545	32	fixation	95
1	45128	45180	866.19	710.77	8.19877799999996	2.0459879999999933	17.875	-3.8850000000000477	52	fixation	95
1	45188	45204	900.875	711.39	2.424050999999986	0.40771499999996624	-5.300000000000011	1.8700000000000045	16	fixation	95
1	45212	45264	859.83	708.51	4.655363999999979	3.765803999999946	-4	-2.150000000000034	52	fixation	95
1	45280	45304	860.2	709.495	2.6390280000000437	1.0452329999999763	-3.285000000000025	4.59499999999997	24	fixation	95
1	45312	45332	894.45	700.63	0.9636900000001348	5.915574000000013	17.10499999999996	-16.944999999999993	20	fixation	95
1	45344	45356	876.72	695.63	5.278056000000087	0.08895600000008765	16.36500000000001	20.110000000000014	12	fixation	95
1	45408	45416	858.755	658.2049999999999	12.476078999999945	19.93355699999999	-6.230000000000018	-5.0049999999999955	8	fixation	95
1	45428	45436	821.9949999999999	704.84	0.4670189999999966	13.002401999999972	7.789999999999964	-14.15500000000003	8	fixation	95
1	45456	45464	892.485	680.73	37.93232100000005	8.524949999999999	9.33499999999998	-3.930000000000007	8	fixation	95
1	45472	45480	826.495	695	1.1934929999999258	8.450820000000068	-10.989999999999952	-8.754999999999995	8	fixation	95
1	136	144	1364.0700000000002	425.515	28.999656000000087	10.385612999999992	-1.5649999999999409	0.6099999999999852	8	fixation	111
1	192	200	1276.635	414.555	9.510878999999946	3.95112900000003	-6.3700000000000045	-0.43499999999997385	8	fixation	111
1	428	444	700.9300000000001	209.355	2.0459879999999933	0.2149769999999941	-7.060000000000002	4.105000000000004	16	fixation	111
1	504	516	650.25	235.85	0.11860800000006068	1.0674719999999982	-42.73000000000002	2.9350000000000023	12	fixation	111
1	536	544	766.36	235.415	0.9785159999999528	0.6004530000000017	1.329999999999984	0.9750000000000085	8	fixation	111
1	560	568	765.3199999999999	232.23	1.779119999999983	0.04447800000000168	1.8550000000000182	0.9750000000000085	8	fixation	111
1	608	620	642.22	234.25	3.3210240000000133	1.2157319999999898	22.44999999999999	-1.25	12	fixation	111
1	656	664	725.0899999999999	125.23500000000001	59.34847800000004	0.8228429999999995	-1.9449999999999932	4.015000000000001	8	fixation	111
1	716	760	755.36	97.85	10.526460000000034	3.9881940000000173	-42.870000000000005	-6.799999999999997	44	fixation	111
1	772	784	758.03	142.25	2.372160000000034	2.253552000000015	2.4149999999999636	-5.340000000000003	12	fixation	111
1	844	888	605.58	128.23	13.521312000000005	2.7724620000000066	-10.08499999999998	14.68	44	fixation	111
1	908	916	617.565	80.395	49.86725100000007	26.145651	-2.0299999999999727	3.7250000000000014	8	fixation	111
1	1176	1220	524.48	30.64	2.4314639999999796	2.5500719999999983	-64.68	31.835	44	fixation	111
1	1416	1424	606.9200000000001	63.09	5.307707999999976	0.7116480000000006	-2.3549999999999613	-4.975000000000001	8	fixation	111
1	1520	1552	588.825	134.9	2.2016609999999357	7.168370999999991	-11.375	-6.39500000000001	32	fixation	111
1	1572	1636	595.99	162.01	2.446289999999966	3.0541560000000034	-298.015	82.08	64	fixation	111
1	1640	1700	588.38	162.36	1.571555999999919	1.4381220000000403	-295.24	-82.39	60	fixation	111
1	1748	1768	746.12	181.53	8.791817999999925	3.8844120000000064	-373.06	-95.7	20	fixation	111
1	1772	1788	745.15	184.03	1.8754889999999798	3.150525	-8.464999999999975	7.2450000000000045	16	fixation	111
1	1840	1848	757.265	184.325	12.16473300000006	2.9577869999999855	-4.739999999999952	0.7599999999999909	8	fixation	111
1	1920	2064	828.8199999999999	214.53	4.899992999999926	5.82661800000001	8.139999999999986	-8.144999999999996	144	fixation	111
1	2068	2148	830.29	211.695	2.928134999999949	4.766559000000004	-7.84499999999997	6.189999999999998	80	fixation	111
1	2168	2196	881.18	208.73	9.073512000000006	0.3261719999999983	-13.074999999999989	-6.015000000000001	28	fixation	111
1	2200	2224	887.69	209.225	1.697576999999973	0.17791200000000673	5.795000000000016	5.410000000000011	24	fixation	111
1	2240	2272	895.75	204.33999999999997	6.182442000000023	3.7732169999999603	-444.45	-104.27	32	fixation	111
1	2276	2316	897.37	197.79500000000002	2.342507999999976	2.223900000000021	-5.019999999999982	11.304999999999993	40	fixation	111
1	2324	2332	897.875	225.14	0.7487129999999932	0.9043859999999991	-0.8899999999999864	1.2099999999999937	8	fixation	111
1	2340	2348	897.37	197.095	0.8747340000000472	1.0452330000000185	-0.28499999999996817	-1.0700000000000074	8	fixation	111
1	2392	2440	734.775	257.28999999999996	3.157937999999993	3.0393299999999743	30.045000000000016	4.650000000000006	48	fixation	111
1	2444	2496	730.17	236.56	1.0081679999999258	6.375180000000016	-28.230000000000018	2.355000000000004	52	fixation	111
1	2504	2512	733.99	253.45999999999998	0.2372159999999528	0.6671700000000041	-0.15999999999996817	-1.0150000000000006	8	fixation	111
1	2520	2528	739.4449999999999	228.70499999999998	8.087582999999976	1.4900130000000142	3.339999999999975	-0.5200000000000102	8	fixation	111
1	2732	2748	712.6949999999999	217.645	5.997117000000023	1.6901640000000007	-4.375	2.2450000000000045	16	fixation	111
1	2780	2796	726.585	183.845	1.9125540000000303	8.332211999999986	-5.455000000000041	17.83	16	fixation	111
1	2804	2824	707.46	197.25	2.520420000000067	2.475941999999981	13.409999999999968	-3.8299999999999983	20	fixation	111
1	2828	2844	699.845	209.64	0.8302560000000033	3.9363030000000014	-10.294999999999959	-13.545000000000002	16	fixation	111
1	2884	2892	717.06	203.195	2.386985999999936	47.346831	0.5500000000000114	3.6599999999999966	8	fixation	111
1	2912	2948	712	174.26	3.5434139999999794	14.114352000000014	-13.944999999999993	-5.27000000000001	36	fixation	111
1	2956	2964	637.89	201.64499999999998	0.9192120000000067	0.3780630000000143	-2.964999999999975	-2.7550000000000097	8	fixation	111
1	2976	2988	724.11	207.71	2.149769999999899	0.22239000000000841	-0.9499999999999886	0.4399999999999977	12	fixation	111
1	3012	3028	730.0550000000001	211.1	1.08971100000002	0.9117989999999924	9.990000000000009	1.1599999999999966	16	fixation	111
1	3060	3068	801.61	230.195	6.063834000000047	1.5493170000000025	-5.685000000000002	-1.0050000000000097	8	fixation	111
1	3136	3204	804.38	245.59	1.6012080000000606	14.944607999999976	2.7099999999999795	-4.4950000000000045	68	fixation	111
1	3240	3268	825.09	252.39	3.380327999999959	1.6012080000000184	-2.5499999999999545	-3.799999999999997	28	fixation	111
1	3288	3300	745.4	264.98	7.78365	0.22239000000005055	11.935000000000002	-0.7700000000000102	12	fixation	111
1	3348	3376	751.9	272.87	1.823598000000027	9.977898000000026	-3.785000000000025	-5.069999999999993	28	fixation	111
1	3404	3412	680.72	321.57	3.2913720000000404	2.7724620000000066	-3.1100000000000136	-3.4199999999999875	8	fixation	111
1	3420	3468	753.845	327.195	2.7947009999999866	1.430709000000005	-1.9799999999999613	-2.3100000000000023	48	fixation	111
1	3480	3508	748.69	330.58	2.698332000000074	1.6308599999999494	-10.970000000000027	5.474999999999994	28	fixation	111
1	3564	3644	818.4000000000001	278.255	8.984556000000003	3.839934000000005	7.779999999999973	-29.294999999999987	80	fixation	111
1	3648	3724	825.23	280.56	1.4974259999999864	1.8384240000000134	-8.115000000000009	29.22	76	fixation	111
1	3776	3800	852.6400000000001	182.73000000000002	2.6538539999999458	3.187590000000008	17.47999999999996	-27.960000000000008	24	fixation	111
1	3804	3924	847.785	226.575	4.366256999999989	5.626467000000023	-17.814999999999998	22.89	120	fixation	111
1	3956	3996	768.15	221.61	2.1423570000000742	5.144621999999998	6.09499999999997	1.7700000000000102	40	fixation	111
1	4016	4024	724.765	160.815	47.806437	3.5656530000000015	2.5249999999999773	6.0049999999999955	8	fixation	111
1	4048	4076	684.96	87.58	4.047498000000027	12.735534000000005	-28.245000000000005	5.675000000000004	28	fixation	111
1	4124	4132	623.9100000000001	124.99	0.8154300000000169	2.5500719999999983	2.839999999999975	4.555	8	fixation	111
1	4148	4224	674.48	135.89	9.05868600000002	16.99059600000001	-5.185000000000002	-5.440000000000005	76	fixation	111
1	4240	4248	676.36	160.93	1.5122519999999728	0.47443199999998986	3.660000000000025	-3.0450000000000017	8	fixation	111
1	4308	4340	775.175	183.29	4.521930000000016	1.8680759999999863	7.84499999999997	-17.53	32	fixation	111
1	4344	4368	779.925	187.82999999999998	2.8836569999999897	0.4670189999999966	-8.069999999999993	16.980000000000004	24	fixation	111
1	4396	4420	789.03	186.58499999999998	1.7568810000000876	3.58047900000003	44.55000000000001	18.765	24	fixation	111
1	4436	4452	788.8050000000001	173.5	0.9340379999999932	2.6316150000000085	-42.31	1.9749999999999943	16	fixation	111
1	4480	4492	778.06	170.96	1.9125540000001144	0.845082000000032	48.434999999999945	-1.9200000000000017	12	fixation	111
1	4496	4528	770.9449999999999	182.945	0.9043860000001045	5.300294999999982	63.15500000000003	-5.3799999999999955	32	fixation	111
1	4548	4564	661.505	193.47	5.144621999999956	1.6827510000000074	47.55499999999995	-2.8299999999999983	16	fixation	111
1	4588	4624	761.24	210.39	3.424805999999919	2.2980300000000167	-54.424999999999955	2.424999999999997	36	fixation	111
1	4632	4640	661.4549999999999	198.135	0.8969729999999426	0.555975	2.69500000000005	0.4100000000000108	8	fixation	111
1	4648	4808	760.94	203.04500000000002	4.536755999999919	6.731004000000009	23.99000000000001	-3.8800000000000097	160	fixation	111
1	4852	4868	746.635	119.14	4.247649000000013	1.7198160000000053	-5.600000000000023	-4.274999999999999	16	fixation	111
1	4888	4904	762.355	178.12	3.9659550000000166	1.1638409999999948	27.28000000000003	-2.25	16	fixation	111
1	4928	4960	879.7149999999999	186.07	7.494543000000094	1.8977279999999805	13.805000000000007	-22.299999999999997	32	fixation	111
1	4964	5004	904.1800000000001	198.905	3.7139129999999088	4.596060000000012	-19.860000000000014	19.36500000000001	40	fixation	111
1	5040	5052	854.87	92.05	0.6819960000000539	8.376690000000009	0.3650000000000091	6.130000000000003	12	fixation	111
1	5104	5128	803.23	224.945	3.0541560000000034	8.858535000000012	2.4250000000000114	-7.269999999999996	24	fixation	111
1	5140	5152	792.92	247.26	2.2387259999999864	1.4529479999999848	1.9949999999999477	1.8900000000000006	12	fixation	111
1	5188	5212	691.2049999999999	277.7	0.7264740000000135	7.264740000000008	2.2799999999999727	-3.799999999999983	24	fixation	111
1	5228	5244	697.4449999999999	290.875	4.84068899999998	1.1341889999999797	-4.839999999999975	-1.8199999999999932	16	fixation	111
1	5304	5312	693.235	124.44	0.12602100000005392	2.9355480000000056	-0.5450000000000159	6.130000000000003	8	fixation	111
1	5320	5332	762.93	131.16	0.029652000000141582	7.027524000000013	-1.240000000000009	-6.324999999999996	12	fixation	111
1	5344	5424	753.635	217.03	5.06307900000003	9.473814	-3.5949999999999704	-6.200000000000003	80	fixation	111
1	5432	5532	735.2	222.71	15.537647999999857	1.3046879999999932	57.04000000000002	1.0300000000000011	100	fixation	111
1	5560	5580	650.7	225.75	4.299539999999966	9.963071999999999	-3.8450000000000273	-5.215000000000003	20	fixation	111
1	5640	5712	715.025	204.805	1.7272290000000303	17.10920400000001	46.400000000000034	-5.349999999999994	72	fixation	111
1	5716	5800	697.77	229.27	1.7642939999999123	7.472303999999988	-42.460000000000036	-2.739999999999995	84	fixation	111
1	5820	5848	796.74	233.08	3.2468940000000805	5.960051999999973	9.354999999999961	-2.625	28	fixation	111
1	5872	5924	817.06	253.68	1.8977279999999594	1.5270780000000017	3.0299999999999727	-1.105000000000004	52	fixation	111
1	5932	5952	755.14	250.8	8.183951999999973	0.07413000000001685	-7.729999999999961	-0.269999999999996	20	fixation	111
1	5960	5980	822.38	255.85	0.800603999999946	0.5633880000000354	-2.509999999999991	-0.4200000000000017	20	fixation	111
1	6004	6036	987.01	240.88	0.8747339999999628	4.8184499999999995	20.860000000000014	-12.704999999999998	32	fixation	111
1	6056	6184	985.0450000000001	241.005	4.047497999999942	1.6456860000000202	-493.795	-116.06	128	fixation	111
1	6248	6388	864.18	214.88	1.2898620000000067	8.925252000000015	6.089999999999975	-1.7600000000000051	140	fixation	111
1	6396	6416	823.81	260.67	1.2305580000000607	1.037819999999983	1.045000000000016	-0.6949999999999932	20	fixation	111
1	6424	6488	869.245	230.865	2.6983319999999895	1.912553999999988	-5.590000000000032	-1.2550000000000097	64	fixation	111
1	6512	6668	1044.85	216.01	14.218133999999878	2.312856000000003	-7.849999999999909	3.614999999999995	156	fixation	111
1	6692	7000	1179.47	223.97	12.824489999999797	3.157937999999993	5.975000000000023	-1.654999999999987	308	fixation	111
1	7044	7052	714.325	400.225	3.8621729999999426	3.0319169999999813	4.40500000000003	-4.049999999999983	8	fixation	111
1	7064	7192	749.175	369.68	2.1720089999999628	9.34779300000001	-2.965000000000032	-2.9550000000000125	128	fixation	111
1	7208	7388	740.16	447.14	3.380327999999959	9.592421999999956	-6.264999999999986	6.14500000000001	180	fixation	111
1	7404	7496	802.06	455.4	6.4196580000000605	3.3358499999999998	-5.300000000000011	-5.569999999999993	92	fixation	111
1	7512	7608	804.7149999999999	449.02	9.088337999999993	9.55535699999999	6.2549999999999955	2.859999999999985	96	fixation	111
1	7624	7704	804.6949999999999	447.08500000000004	9.681378000000043	2.097878999999946	7.574999999999989	2.1350000000000193	80	fixation	111
1	7712	7720	770.8499999999999	510.96000000000004	0.07413000000001685	0.22239000000000841	0.35499999999996135	0.5250000000000057	8	fixation	111
1	7744	7752	772.12	445.93	0.2965200000000674	0.667169999999983	6.444999999999993	-0.7849999999999966	8	fixation	111
1	7772	7988	761.875	429.175	4.736907000000074	12.639165000000007	8.035000000000025	-2.405000000000001	216	fixation	111
1	8020	8044	978.73	435.29999999999995	3.8325209999999696	5.107556999999906	22.939999999999998	-27.314999999999998	24	fixation	111
1	8076	8152	1001.69	444.21	2.9652	7.012698000000027	-20.644999999999982	26.085000000000008	76	fixation	111
1	8184	8192	948.4649999999999	493.4	0.4670189999999966	0.2816939999999966	0.6700000000000159	0.34499999999999886	8	fixation	111
1	8244	8320	957.12	467.69	4.388496000000054	4.432974000000013	25.09499999999997	-21.85499999999999	76	fixation	111
1	8348	8376	948.2	394.65	4.714667999999926	4.210584000000047	5.625	3.1399999999999864	28	fixation	111
1	8444	8500	875.885	332.32	2.30544300000001	21.683024999999997	437.46	156.43	56	fixation	111
1	8660	8728	1074.69	314.81	4.032672000000041	3.97336800000001	-6.904999999999973	-5.400000000000006	68	fixation	111
1	8744	8864	1170.885	302.22	5.448555000000101	2.194248000000027	584.55	149.74	120	fixation	111
1	8884	8948	1177.04	298.265	2.475941999999939	2.12011800000001	38.485000000000014	2.7700000000000102	64	fixation	111
1	8952	8992	1174.92	296.73	1.4084700000000674	4.217996999999956	-37.70999999999992	-1.8799999999999955	40	fixation	111
1	9004	9052	1175.865	294.51	1.860662999999993	2.4611159999999948	-46.110000000000014	3.030000000000001	48	fixation	111
1	9060	9072	1147.14	303.08	0.059304000000283165	0.3409979999999427	5.705000000000041	-0.6650000000000205	12	fixation	111
1	9080	9164	1121.58	311.28	1.7642939999997438	4.35884400000008	19.885000000000105	7.2549999999999955	84	fixation	111
1	9240	9260	792.54	320.14	0.9488639999999797	1.1712540000000302	28.680000000000007	7.534999999999997	20	fixation	111
1	9264	9324	783.8	309.91	1.2157319999999054	3.6471959999999695	-24.420000000000016	8.399999999999977	60	fixation	111
1	9356	9564	715.5550000000001	318.70000000000005	6.916328999999946	13.05429300000001	355.645	162.86	208	fixation	111
1	9568	9668	711.74	327.32	6.6716999999999995	3.6175439999999965	-356.735	-162.44	100	fixation	111
1	9672	9692	706.91	330.58	1.6901639999999796	1.6160339999999629	-5.09499999999997	-6.849999999999994	20	fixation	111
1	9708	9896	777.83	341.96	2.2683779999999594	4.210584000000047	-4.535000000000025	4.189999999999998	188	fixation	111
1	9960	10076	994	335.93	1.0971240000000135	2.7724620000000066	-498.475	-169.37	116	fixation	111
1	10088	10624	892.55	343.19	15.396800999999986	11.994234000000004	7.069999999999993	-5.27000000000001	536	fixation	111
1	10652	10696	864.85	356.56	8.836295999999885	2.7131579999999764	-4.5400000000000205	-9.544999999999987	44	fixation	111
1	10724	10944	1034.42	336.34	2.831765999999784	5.663531999999989	-3.0949999999999136	2.960000000000008	220	fixation	111
1	10980	11052	951.58	355.90999999999997	4.381083000000061	6.100899000000055	2.9700000000000273	7.715000000000003	72	fixation	111
1	11064	11076	936.97	313.89	6.612396000000054	3.3061979999999425	9.245000000000005	7.969999999999999	12	fixation	111
1	11128	11196	1135.34	323.89	9.355205999999919	4.87775400000003	-2.6849999999999454	1.5200000000000102	68	fixation	111
1	11204	11228	1074.7150000000001	298.03	3.0170910000002897	13.69922399999997	-18.8900000000001	5.974999999999994	24	fixation	111
1	11276	11284	1044.51	299.96000000000004	32.09829000000005	11.149152000000015	-3.340000000000032	-5.969999999999999	8	fixation	111
